pic_ID,symbol_word,utterance_lemmas
Post_Impressionism/vincent-van-gogh/portrait-of-madame-ginoux-l-arlesienne-1890.jpg,smile,"['She', 'seems', 'very', 'happy', 'in', 'the', 'picture', ',', 'and', 'you', 'want', 'to', 'know', 'what', 'what', 'is', 'behind', 'the', 'smile', '.']"
Impressionism/hoca-ali-riza/peyzaj(2).jpg,happiness,"['The', 'contrast', 'of', 'the', 'smooth', 'blue', 'water', 'and', 'the', 'green', 'grass', 'give', 'a', 'feeling', 'of', 'happiness', '.']"
Realism/john-singer-sargent/nicola-d-inverno.jpg,smile,"['He', 'laid', 'posed', 'with', 'his', 'hand', 'behind', 'his', 'head', 'wearing', 'nothing', 'but', 'a', 'slight', 'smile']"
Realism/nicholas-roerich/man-from-pskov-1894.jpg,smile,"['The', 'dark', 'color', 'make', 'the', 'man', ""'s"", 'smile', 'almost', 'become', 'a', 'stare', 'of', 'ill', 'intent', '.']"
Romanticism/n.c.-wyeth/and-when-they-came-to-the-sword-that-the-hand-held-king-arthur-took-it-up.jpg,smile,"['Seeing', 'the', 'goose', 'about', 'to', 'grab', 'the', 'sword', 'and', 'the', 'man', ""'s"", 'pose', 'make', 'me', 'smile', '.']"
Impressionism/pierre-auguste-renoir/girl-with-a-basket-of-fish.jpg,smile,"['I', 'feel', 'very', 'happy', 'because', 'the', 'woman', 'in', 'the', 'image', 'is', 'attractive', ',', 'and', 'her', 'casualness', 'make', 'me', 'smile', '.']"
Impressionism/pierre-auguste-renoir/sleeping-cat-1862.jpg,smile,"['It', 'make', 'me', 'smile', ',', 'nothing', 'help', 'someone', 'smile', 'like', 'a', 'picture', 'of', 'an', 'adorable', 'sleeping', 'cat', '.']"
Romanticism/pierre-paul-prud'hon/bathing-venus.jpg,smile,"['It', 'is', 'a', 'nice', 'looking', 'nude', 'woman', 'with', 'a', 'nice', 'smile', '.', 'I', 'like', 'how', 'she', 'is', 'not', 'fully', 'drawn', 'but', 'almost', 'coming', 'out', 'of', 'the', 'painting', '.']"
Realism/vasily-tropinin/the-lacemaker.jpg,smile,"['The', 'woman', 'making', 'the', 'lace', 'here', 'is', 'clearly', 'enjoying', 'what', 'she', 'is', 'doing', ':', 'the', 'smile', 'make', 'this', 'apparent', '.']"
Post_Impressionism/vincent-van-gogh/wild-roses-1890.jpg,happiness,"['The', 'green', 'in', 'the', 'image', 'is', 'so', 'calming', 'and', 'the', 'yellow', 'flower', 'add', 'sunshine', 'and', 'happiness', 'to', 'the', 'image', '.']"
