pic_ID,symbol_word,utterance_lemmas
Northern_Renaissance/albrecht-durer/design-for-the-fugger-chapel-in-augsburg-simson-with-the-doors-of-gaza.jpg,art,"['The', 'sketch', 'wa', 'so', 'hastily', 'drawn', 'that', 'the', 'artist', 'forgot', 'a', 'lot', 'of', 'detail']"
Northern_Renaissance/jan-van-eyck/copy-drawing-of-madonna-by-the-fountain.jpg,art,"['Madonna', 'and', 'child', ',', 'but', 'the', 'artist', 'did', ""n't"", 'bother', 'to', 'finish', 'painting', 'it', ',', 'he', 'just', 'did', 'a', 'sketch', '.']"
Realism/winslow-homer/camp-fire.jpg,art,"['The', 'scene', 'is', 'quite', 'lovely', 'in', 'the', 'way', 'the', 'artist', 'depicts', 'a', 'warm', 'summer', 'night', '.']"
Romanticism/sir-lawrence-alma-tadema/strigils-and-sponges-1879.jpg,art,"['Comfort', '-', 'the', 'artist', 'show', 'on', 'these', 'lady', ""'"", 'face', 'a', 'comfortable', 'scene', 'taking', 'a', 'bath', 'in', 'a', 'fountain', '.']"
Romanticism/n.c.-wyeth/and-when-they-came-to-the-sword-that-the-hand-held-king-arthur-took-it-up.jpg,art,"['This', 'look', 'like', 'it', 'is', 'straight', 'out', 'of', 'the', 'King', 'Arther', 'fantasy', '.', 'It', 'is', 'just', 'awesome', '.']"
Romanticism/sir-lawrence-alma-tadema/joseph-overseer-of-pharaoh-s-graneries-1874.jpg,art,"['I', 'like', 'the', 'painting', 'because', 'of', 'the', 'art', 'on', 'the', 'wall', '.']"
Romanticism/orest-kiprensky/portrait-of-an-unknown-man-1811.jpg,art,"['I', 'am', 'excited', 'by', 'the', 'artist', ""'s"", 'decision', 'to', 'add', 'an', 'orange', 'necklace', '.', 'It', 'brightens', 'up', 'the', 'painting', 'a', 'lot', '.']"
Impressionism/max-slevogt/girl-in-front-of-the-lion-cage-1901.jpg,art,"['The', 'detail', 'here', 'is', 'so', 'mixed', 'I', 'think', 'the', 'artist', 'wa', 'just', 'lazy', 'and', 'rushed', 'this', '.']"
Northern_Renaissance/jean-fouquet/self-portrait.jpg,art,"['I', 'am', 'confused', 'about', 'this', 'plate', 'because', 'I', 'do', ""n't"", 'know', 'who', 'this', 'person', 'is', '-', 'I', 'wish', 'I', 'knew', 'more', 'about', 'why', 'they', 'had', 'been', 'portrayed', 'in', 'this', 'piece', 'of', 'artwork', '.']"
Romanticism/karl-bryullov/self-portrait-3.jpg,art,"['This', 'man', 'show', 'such', 'power', 'and', 'strength', '.', 'This', 'creates', 'amazement', 'and', 'awe', 'in', 'this', 'artwork', '.']"
Impressionism/edgar-degas/woman-combing-her-hair.jpg,art,"['So', 'many', 'study', 'ha', 'shown', 'that', 'the', 'greatest', 'work', 'of', 'art', 'is', 'the', 'woman', ""'s"", 'body']"
Northern_Renaissance/albrecht-durer/the-evil-thief.jpg,art,"['The', 'intense', 'black', 'and', 'white', 'of', 'this', 'image', 'really', 'intensify', 'the', 'severity', 'of', 'the', 'situation', '.', 'While', 'color', 'may', 'have', 'helped', 'to', 'soften', 'the', 'appearance', 'a', 'tiny', 'bit', ',', 'the', 'bleak', 'shade', 'of', 'gray', ',', 'along', 'with', 'the', 'rope', 'squeezing', 'the', 'torso', 'and', 'the', 'helpless', 'foot', 'dangling', 'towards', 'the', 'bottom', 'of', 'the', 'artwork', 'remind', 'u', 'of', 'how', 'desperate', 'this', 'situation', 'truly', 'is', '.']"
Romanticism/richard-parkes-bonington/abbey-of-st-berlin-near-st-omer-1823.jpg,art,"['The', 'artist', 'us', 'slightly', 'darker', 'color', 'on', 'the', 'side', 'of', 'the', 'building', 'to', 'create', 'shadow', '.', 'This', 'give', 'the', 'painting', 'an', 'extra', 'layer', 'of', 'drama', '.']"
Romanticism/thomas-cole/the-voyage-of-life-childhood-1.jpg,art,"['This', 'portrait', 'reminds', 'me', 'of', 'what', 'the', 'garden', 'of', 'eden', 'may', 'have', 'looked', 'like', ',', 'beautiful', 'color', 'by', 'artist', '.']"
Post_Impressionism/vincent-van-gogh/treetop-seen-against-the-wall-of-the-asylum-1889.jpg,art,"['In', 'first', 'looking', 'at', 'this', 'sketch', ',', 'it', 'look', 'like', 'a', 'pretty', 'nondescript', 'picture', '.', 'Upon', 'closer', 'glance', ',', 'there', 'seem', 'to', 'be', 'a', 'handful', 'of', 'hidden', 'face', 'with', 'varying', 'expression', 'peppered', 'throughout', 'the', 'drawing', '.', 'It', 'wa', 'fun', 'to', 'find', 'these', 'and', 'see', 'how', 'the', 'artist', 'integrated', 'face', 'into', 'a', 'picture', 'with', 'object', 'that', 'do', ""n't"", 'have', 'face', '.']"
Impressionism/pierre-auguste-renoir/young-woman-seated.jpg,abstract,"['The', 'woman', 'is', 'quite', 'abstract', 'and', 'the', 'warmth', 'almost', 'seems', 'to', 'glow', 'from', 'her', '.']"
Post_Impressionism/vincent-van-gogh/couple-walking(1).jpg,art,"['I', 'am', 'excited', 'by', 'the', 'way', 'the', 'artist', 'ha', 'drawn', 'both', 'figure', 'so', 'they', 'are', 'very', 'similar', 'in', 'term', 'of', 'body', 'shape', 'and', 'posture', '.']"
Impressionism/francisc-sirato/woman-from-bucovina.jpg,art,"['The', 'subject', 'matter', ',', 'art', 'style', 'and', 'color', 'palette', 'are', 'soothing', 'and', 'make', 'me', 'awed']"
Romanticism/orest-kiprensky/gurko-v-d-female-portrait-1814.jpg,art,"['This', 'sketch', 'is', 'so', 'good', 'it', 'almost', 'look', 'like', 'a', 'black', 'and', 'white', 'photo', '.', 'The', 'artist', 'did', 'a', 'fine', 'job', 'using', 'only', 'black', 'and', 'white', '.']"
Expressionism/salvador-dali/untitled-figures-pieta-catastrophic-signs.jpg,abstract,"['This', 'photo', 'make', 'me', 'feel', 'confused', 'and', 'somewhat', 'nauseated', '.', 'It', ""'s"", 'very', 'abstract', 'and', 'I', 'ca', ""n't"", 'tell', 'what', ""'s"", 'going', 'on', '.', 'The', 'color', 'also', 'make', 'me', 'feel', 'kind', 'of', 'sick', ',', 'I', 'think', 'it', ""'s"", 'because', 'the', 'yellow', 'make', 'me', 'think', 'of', 'pu', '.']"
Realism/william-adolphe-bouguereau/earrings-1891.jpg,art,"['She', 'look', 'very', 'realistic', 'and', 'beautiful', '.', 'The', 'artist', 'capture', 'some', 'real', 'life', 'beauty', 'here', '.']"
Realism/isaac-levitan/wooded-riverbank-twilight-1892.jpg,art,"['bending', 'river', 'and', 'bank', 'lead', 'to', 'more', 'bendy', 'river', 'and', 'bank', 'in', 'this', 'great', 'art']"
Realism/theodore-gericault/the-woman-with-gambling-mania-1822.jpg,art,"['The', 'woman', 'look', 'like', 'a', 'wax', 'figure', 'in', 'an', 'art', 'museum', '.', 'It', ""'s"", 'somewhat', 'disturbing', '.']"
Impressionism/julian-alden-weir/midday-1891.jpg,art,"['the', 'blurry', 'art', 'style', 'reminds', 'me', 'of', 'a', 'stew']"
Impressionism/lucia-demetriade-balacescu/la-gare-de-berk-plage-1933.jpg,art,"['The', 'artist', 'forgot', 'to', 'color', 'in', 'the', 'rest', 'of', 'the', 'painting', 'besides', 'the', 'building']"
Romanticism/thomas-moran/the-juniata-evening-1864.jpg,art,"['An', 'artist', 'painting', 'an', 'artist', 'painting', 'the', 'perfect', 'river', 'valley', 'disappearing', 'into', 'the', 'fading', 'mountain', 'beyond', '.', 'That', 'river', 'valley', 'could', 'be', 'a', 'model', 'for', 'the', 'Garden', 'of', 'Eden', '.']"
Impressionism/joaquã­n-sorolla/mending-the-sail-1896.jpg,art,"['The', 'crease', 'in', 'the', 'blanket', 'are', 'so', 'well', 'crafted', 'by', 'the', 'artist', 'here', '.', 'I', 'find', 'the', 'example', 'almost', 'life-like', '.']"
Impressionism/victor-borisov-musatov/two-ladies-1899.jpg,art,"['I', 'like', 'how', 'the', 'artist', 'ha', 'decided', 'to', 'paint', 'only', 'the', 'back', 'of', 'the', 'woman', ',', 'while', 'the', 'other', 'one', 'show', 'her', 'face', '.']"
Post_Impressionism/wassily-kandinsky/winter-landscape-1909.jpg,abstract,"['I', 'love', 'the', 'abstract', 'color', 'that', 'make', 'up', 'this', 'lovely', 'drive', 'up', 'to', 'the', 'house', '.', 'I', 'think', 'it', 'provides', 'a', 'fanciful', 'sense', 'of', 'wonder', 'and', 'imagination', '.']"
Post_Impressionism/vincent-van-gogh/still-life-with-red-cabbages-and-onions-1887.jpg,art,"['The', 'artist', 'leaf', 'me', 'guessing', 'what', 'the', 'main', 'subject', 'of', 'the', 'painting', 'is', '.', 'The', 'foreground', 'object', 'appears', 'to', 'be', 'garlic', 'but', 'the', 'other', 'item', 'lack', 'the', 'detailed', 'brush', 'stroke', 'to', 'really', 'be', 'able', 'to', 'identify', 'what', 'they', 'are', '.', 'The', 'lack', 'of', 'detail', 'turn', 'me', 'off', 'with', 'this', 'painting', '.']"
Impressionism/jean-alexandru-steriadi/bucure-tiul-vechi-dinspre-sf-spiridon.jpg,abstract,"['Green', 'vegetation', 'and', 'turquoise', 'sky', 'frame', 'this', 'abstract', 'city', 'scape', '.']"
Impressionism/eugene-boudin/fishwomen-at-berck.jpg,art,"['I', 'feel', 'melancholy', 'when', 'I', 'look', 'at', 'this', 'work-', 'the', 'yellow', 'tone', 'of', 'the', 'piece', 'dull', 'and', 'the', 'seated', 'group', 'of', 'people', 'make', 'the', 'artwork', 'feel', 'inactive', '.']"
Realism/vladimir-makovsky/hunters-at-rest-1887.jpg,art,"['An', 'excellent', 'painting', '.', 'I', 'like', 'the', 'way', 'the', 'artist', 'us', 'brown', 'and', 'white', 'to', 'bring', 'the', 'dog', 'to', 'life', 'and', 'the', 'sky', 'look', 'real', 'in', 'it', ""'s"", 'gray', 'and', 'blue', '.']"
Realism/odilon-redon/rose-and-daisy.jpg,art,"['This', 'vase', 'is', 'full', 'of', 'rose', 'and', 'daisy', 'and', 'resembles', 'a', 'pop-art', 'painting', '.']"
Realism/ivan-shishkin/covert-1894.jpg,art,"['The', 'actual', 'depth', 'is', 'astounding', '.', 'The', 'artist', 'doe', ""n't"", 'focus', 'just', 'on', 'the', 'foreground', 'detail', ',', 'but', 'the', 'background', 'a', 'well', ',', 'a', 'far', 'a', 'one', 'can', 'see', '.', 'I', 'live', 'on', '10', 'acre', 'and', 'this', 'look', 'almost', 'photo-quality', 'of', 'the', 'path', 'out', 'back', 'of', 'the', 'garage', '.']"
Impressionism/pierre-auguste-renoir/after-bathing-nude-study-1910.jpg,art,"['Yet', 'another', 'gratuitous', 'female', 'nude', 'hypersexualizing', 'woman', ',', 'this', 'picture', 'offer', 'a', 'prurient', 'view', 'of', 'a', 'naked', 'woman', 'bathing', '.', 'Painting', 'woman', 'naked', 'performing', 'private', 'act', 'wa', 'fashionable', 'in', 'art', 'of', 'the', 'period', 'but', 'portrays', 'woman', 'a', 'sexual', 'object', 'and', 'is', 'offensive', 'to', 'me', '.']"
Impressionism/john-henry-twachtman/fishing-boats-at-gloucester.jpg,art,"['Due', 'to', 'me', 'seeing', 'different', 'boat', 'art', ',', 'this', 'doesnt', 'stand', 'out', 'to', 'me', 'it', 'seems', 'very', 'simular', 'to', 'most', 'style', 'I', '’', 'be', 'seen', '.']"
