pic_ID,symbol_word,utterance_lemmas
Post_Impressionism/vincent-van-gogh/portrait-of-madame-ginoux-l-arlesienne-1890.jpg,want,"['She', 'seems', 'very', 'happy', 'in', 'the', 'picture', ',', 'and', 'you', 'want', 'to', 'know', 'what', 'what', 'is', 'behind', 'the', 'smile', '.']"
Northern_Renaissance/jan-van-eyck/copy-drawing-of-madonna-by-the-fountain.jpg,want,"['This', 'woman', 'is', 'staring', 'into', 'the', 'distance', 'with', 'a', 'listless', 'expression', ',', 'a', 'though', 'she', 'doe', ""n't"", 'want', 'her', 'baby']"
Realism/winslow-homer/camp-fire.jpg,want,"['The', 'fire', 'seems', 'so', 'peaceful', 'on', 'the', 'night', 'shown', '.', 'It', 'make', 'me', 'want', 'to', 'go', 'camping', 'in', 'the', 'while', 'with', 'the', 'warmth', 'of', 'fire', '.']"
Post_Impressionism/vincent-van-gogh/woman-with-hat-half-length-1886.jpg,want,"['Looks', 'like', 'a', 'child', 'who', 'want', 'to', 'become', 'a', 'fashion', 'designer', '.']"
Realism/konstantin-makovsky/by-the-open-window.jpg,want,"['The', 'girl', 'is', 'bent', 'out', 'the', 'window', 'like', 'she', 'see', 'someone', 'she', 'want', 'to', 'interact', 'with', ',', 'and', 'her', 'body', 'language', 'make', 'her', 'excitement', 'contagous', '.']"
Realism/konstantinos-volanakis/casting-the-nets.jpg,want,"['This', 'is', 'making', 'me', 'want', 'to', 'go', 'fishing', '.', 'The', 'guy', 'in', 'the', 'boat', 'look', 'happy', ',', 'and', 'the', 'water', 'are', 'very', 'calm', '.']"
Romanticism/pavel-svinyin/shad-fishermen-on-the-shore-of-the-hudson-river.jpg,want,"['The', 'men', 'fishing', 'by', 'the', 'beach', 'make', 'me', 'want', 'to', 'join', 'in', '.']"
Impressionism/julian-alden-weir/the-inlet.jpg,desire,"['A', 'desire', 'for', 'a', 'day', 'at', 'the', 'beach', 'occurs', 'when', 'seeing', 'this', 'sunny', 'port', '.']"
Impressionism/max-liebermann/self-portrait-1922.jpg,want,"['This', 'man', 'look', 'stern', ',', 'a', 'though', 'he', 'want', 'to', 'punish', 'someone']"
Impressionism/mary-cassatt/mother-and-child-1890.jpg,want,"['This', 'painting', 'show', 'a', 'mother', 'love', 'for', 'her', 'child', '.', 'The', 'baby', 'chunky', 'leg', 'make', 'me', 'think', 'of', 'when', 'my', 'daughter', 'wa', 'a', 'little', 'baby', 'and', 'I', 'just', 'wanted', 'to', 'squeeze', 'her', 'little', 'leg', '.']"
Romanticism/thomas-cole/the-course-of-empire-destruction-1836.jpg,want,"['The', 'way', 'this', 'town', 'is', 'being', 'ransacked', 'make', 'it', 'a', 'sight', 'that', 'few', 'would', 'want', 'to', 'be', 'part', 'of', '.']"
