pic_ID,symbol_word,utterance_lemmas
Impressionism/john-singer-sargent/palazzo-corner-della-ca-grande-1907.jpg,beauty,"['The', 'beauty', 'of', 'the', 'building', 'put', 'me', 'into', 'amazement', 'at', 'the', 'marvel', 'of', 'human', 'industriousness', '.']"
Realism/jean-francois-millet/the-church-of-greville.jpg,beauty,"['the', 'soft', 'color', 'with', 'the', 'dingy', 'look', 'show', 'me', 'an', 'old', 'school', 'beauty', 'captured', 'for', 'time', 'to', 'remember']"
Realism/konstantinos-volanakis/seascape.jpg,beauty,"['I', 'find', 'the', 'ship', 'gliding', 'across', 'the', 'water', 'to', 'be', 'absolutely', 'calming', 'to', 'the', 'mind', '.', 'The', 'other', 'individual', 'seem', 'to', 'be', 'enjoying', 'the', 'beauty', 'of', 'the', 'night', 'a', 'well', '.']"
Impressionism/valentin-serov/portrait-of-margarita-morozova-1910.jpg,makeup,"['The', 'color', 'did', 'a', 'really', 'good', 'job', 'of', 'separating', 'the', 'makeup', 'from', 'her', 'face']"
Realism/william-adolphe-bouguereau/earrings-1891.jpg,beauty,"['She', 'look', 'very', 'realistic', 'and', 'beautiful', '.', 'The', 'artist', 'capture', 'some', 'real', 'life', 'beauty', 'here', '.']"
Realism/winslow-homer/salt-kettle-bermuda.jpg,beauty,"['The', 'beauty', 'of', 'the', 'water', 'is', 'quite', 'pronounced', 'in', 'the', 'way', 'the', 'ripple', 'even', 'show', 'the', 'detail', 'of', 'the', 'house', 'beyond', '.']"
Romanticism/sir-lawrence-alma-tadema/the-honeymoon-1868.jpg,beauty,"['Two', 'beautiful', 'young', 'lady', 'checking', 'out', 'their', 'beauty', 'in', 'the', 'mirror']"
Impressionism/medi-wechsler-dinu/unknown-title-1.jpg,beauty,"['This', 'is', 'a', 'peaceful', 'scene', 'but', 'I', 'do', 'not', 'find', 'beauty', 'in', 'the', 'industrial', 'type', 'ship', 'in', 'the', 'distance']"
Romanticism/karl-bryullov/portrait-of-the-architect-a-bolotov.jpg,makeup,"['This', 'man', 'ha', 'great', 'hair', '.', 'It', 'is', 'very', 'curly', 'and', 'I', 'love', 'the', 'way', 'his', 'cheek', 'are', 'rosy', ',', 'like', 'he', 'ha', 'makeup', 'on', '.']"
Impressionism/julius-leblanc-stewart/in-the-park-1882(1).jpg,beauty,"['The', 'scene', 'is', 'quite', 'beautiful', 'for', 'the', 'figure', 'a', 'they', 'relax', 'and', 'enjoy', 'the', 'beauty', 'of', 'the', 'park', '.']"
Romanticism/joseph-wright/the-annual-girandola-at-the-castle-of-st-angelo-rome.jpg,beauty,"['The', 'light', 'seems', 'to', 'explode', 'with', 'a', 'sense', 'of', 'glory', 'and', 'loving', 'beauty', '.']"
Impressionism/john-singer-sargent/ramon-subercaseaux.jpg,beauty,"['I', 'feel', 'content', 'because', 'of', 'the', 'beauty', 'of', 'the', 'image', ',', 'and', 'a', 'little', 'bit', 'envious', 'that', 'I', 'ca', ""n't"", 'enjoy', 'nature', 'the', 'way', 'the', 'man', 'in', 'the', 'painting', 'doe', '.']"
Post_Impressionism/theo-van-rysselberghe/in-the-shade-of-the-pines-1905.jpg,beauty,"['The', 'woman', 'can', 'enjoy', 'the', 'natural', 'beauty', 'of', 'the', 'ocean']"
