pic_ID,symbol_word,utterance_lemmas
Impressionism/guy-rose/laguna-eucalyptus-1917.jpg,exciting,"['The', 'wavy', 'trunk', 'of', 'the', 'tree', 'is', 'exciting', 'because', 'of', 'their', 'unique', 'shape']"
Impressionism/mary-cassatt/portrait-of-a-young-woman-in-green.jpg,fun,"['bold', 'orangish', 'maroon', 'of', 'background', ',', 'dark', 'color', 'of', 'clothing', ',', 'fun', 'set', 'of', 'the', 'hat', 'give', 'a', 'feeling', 'of', 'excitement', 'and', 'anticipation']"
Romanticism/orest-kiprensky/the-family-of-satyrs.jpg,fun,"['The', 'face', 'of', 'the', 'smaller', 'character', 'are', 'cartoon', 'like', 'and', 'they', 'look', 'like', 'they', 'are', 'having', 'fun', '.']"
Post_Impressionism/vincent-van-gogh/van-gogh-s-chair-1889.jpg,fun,"['The', 'lively', 'blue', 'color', 'is', 'really', 'fun', 'to', 'the', 'eye', '.', 'It', 'make', 'me', 'feel', 'like', 'summer', '.']"
Romanticism/sir-lawrence-alma-tadema/strigils-and-sponges-1879.jpg,fun,"['I', 'have', 'no', 'idea', 'what', ""'s"", 'happening', ',', 'but', 'it', 'look', 'silly', 'and', 'fun', '.', 'Just', 'some', 'woman', 'having', 'fun', 'taking', 'a', 'bath', ',', 'which', 'is', 'amusing', '.']"
Impressionism/konstantin-korovin/night-street-paris-1902.jpg,fun,"['the', 'city', 'look', 'like', 'a', 'fun', 'place', 'to', 'be', 'after', 'dark']"
Realism/vladimir-makovsky/old-man-with-a-pipe-1881.jpg,fun,"['The', 'man', 'in', 'the', 'white', 'attire', 'is', 'quite', 'detailed', 'and', 'his', 'pipe', 'seems', 'quite', 'fun', '.']"
Impressionism/edgar-degas/sky-study.jpg,exciting,"['The', 'loose', ',', 'playful', 'brushstrokes', ',', 'the', 'vibrant', 'color', 'contrast', 'all', 'seems', 'playful', 'and', 'exciting', '.']"
Northern_Renaissance/joachim-wtewael/moses-striking-the-rock-1624.jpg,exciting,"['This', 'is', 'exciting', 'to', 'me', 'largely', 'because', 'a', 'lot', 'is', 'just', 'going', 'on', 'within', 'it', ',', 'it', 'seems', 'like', 'it', 'would', 'be', 'very', 'noisy', 'if', 'the', 'painting', 'suddenly', 'came', 'to', 'life', '.']"
Post_Impressionism/vincent-van-gogh/treetop-seen-against-the-wall-of-the-asylum-1889.jpg,fun,"['In', 'first', 'looking', 'at', 'this', 'sketch', ',', 'it', 'look', 'like', 'a', 'pretty', 'nondescript', 'picture', '.', 'Upon', 'closer', 'glance', ',', 'there', 'seem', 'to', 'be', 'a', 'handful', 'of', 'hidden', 'face', 'with', 'varying', 'expression', 'peppered', 'throughout', 'the', 'drawing', '.', 'It', 'wa', 'fun', 'to', 'find', 'these', 'and', 'see', 'how', 'the', 'artist', 'integrated', 'face', 'into', 'a', 'picture', 'with', 'object', 'that', 'do', ""n't"", 'have', 'face', '.']"
Impressionism/ilya-mashkov/bakhchisarai-khan-s-palace-1925.jpg,fun,"['This', 'building', 'look', 'old', 'and', 'it', 'look', 'like', 'a', 'mansion', '.', 'It', 'is', 'amazingly', 'beautiful', 'and', 'it', 'look', 'like', 'it', 'provides', 'a', 'lot', 'of', 'fun', '.', 'The', 'mountain', 'in', 'the', 'background', 'are', 'likely', 'gorgeous', 'in', 'the', 'morning', '.']"
Impressionism/mary-cassatt/study-for-augusta-reading-to-her-daughter.jpg,exciting,"['The', 'pink', 'and', 'green', 'combination', 'is', 'exciting', 'and', 'the', 'girl', 'expression', 'is', 'contemplative', '.']"
Impressionism/joaquã­n-sorolla/pulling-the-boat-1916.jpg,fun,"['The', 'color', 'are', 'bright', 'and', 'fun', 'and', 'the', 'people', 'traveling', 'with', 'their', 'animal', 'make', 'you', 'wonder', 'to', 'where', 'they', ""'re"", 'going', '.']"
Post_Impressionism/vladimir-dimitrov/harvester-women.jpg,fun,"['The', 'brightly', 'colored', 'stripe', 'give', 'a', 'happy', ',', 'fun', 'feeling', '.']"
