pic_ID,symbol_word,utterance_lemmas
Impressionism/konstantin-korovin/yaroslavna-s-lament-1909.jpg,love,"['The', 'building', 'are', 'quite', 'lovely', 'a', 'they', 'almost', 'seem', 'to', 'be', 'racing', 'upwards', 'to', 'catch', 'the', 'first', 'hint', 'of', 'sun', '.']"
Impressionism/willard-metcalf/pond-giverny.jpg,love,"['The', 'soft', 'brush', 'stroke', 'are', 'quite', 'lovely', 'and', 'make', 'the', 'scene', 'seem', 'quite', 'peaceful', '.']"
Northern_Renaissance/robert-campin/werl-altarpiece-st-barbara-1438.jpg,love,"['The', 'woman', 'is', 'quite', 'lovely', 'a', 'she', 'pay', 'attention', 'to', 'the', 'object', 'near', 'the', 'fire', '.']"
Realism/vasily-vereshchagin/sowar-the-messenger-of-the-government-1876.jpg,love,"['Very', 'good', 'detail', 'on', 'this', 'portrait', ',', 'love', 'the', 'bold', 'red', 'color', 'on', 'the', 'wrap', '.']"
Realism/william-merritt-chase/portrait-of-william-gurley-munson.jpg,love,"['The', 'way', 'the', 'black', 'backdrop', 'seems', 'to', 'envelope', 'the', 'boy', 'and', 'his', 'tuxedo', 'is', 'quite', 'lovely', '.']"
Romanticism/viktor-vasnetsov/ivan-tsarevich-riding-the-grey-wolf-1889.jpg,romance,"['There', 'is', 'a', 'sense', 'of', 'romance', 'between', 'the', 'two', 'people', 'here', 'a', 'they', 'right', 'the', 'wolf', 'in', 'the', 'wood', '.']"
Romanticism/paul-cezanne/the-oilmill-1871.jpg,love,"['The', 'building', 'are', 'quite', 'lovely', 'in', 'the', 'way', 'they', 'warmly', 'rest', 'up', 'against', 'one', 'another', '.']"
Impressionism/nikolay-bogdanov-belsky/girl-in-a-wood.jpg,love,"['I', 'am', 'excited', 'looking', 'at', 'the', 'facial', 'expression', 'on', 'this', 'lovely', 'young', 'woman', '.']"
Impressionism/hoca-ali-riza/peyzaj(2).jpg,love,"['The', 'people', 'who', 'are', 'sitting', 'down', 'under', 'those', 'tree', 'look', 'like', 'they', ""'re"", 'happy', ',', 'enjoying', 'a', 'nice', 'day', 'at', 'the', 'sea', '.', 'I', ""'d"", 'love', 'to', 'be', 'in', 'their', 'shoe', '!']"
Romanticism/n.c.-wyeth/merlin-taking-away-the-infant-arthur.jpg,love,"['The', 'procession', 'seems', 'quite', 'lovely', 'for', 'the', 'child', 'a', 'they', 'move', 'outward', 'from', 'the', 'building', '.']"
Impressionism/john-singer-sargent/the-bridge-of-sighs.jpg,love,"['I', 'love', 'the', 'sense', 'of', 'perspective', 'you', 'get', 'when', 'looking', 'through', 'the', 'arch']"
Impressionism/mary-cassatt/portrait-of-a-young-woman-in-green.jpg,love,"['I', 'love', 'the', 'expression', 'on', 'her', 'face', 'and', 'how', 'her', 'shoulder', 'being', 'big', ',', 'make', 'her', 'feel', 'feminine', 'to', 'me', '.']"
Realism/winslow-homer/camp-fire.jpg,love,"['The', 'scene', 'is', 'quite', 'lovely', 'in', 'the', 'way', 'the', 'artist', 'depicts', 'a', 'warm', 'summer', 'night', '.']"
Impressionism/john-singer-sargent/palazzo-corner-della-ca-grande-1907.jpg,love,"['The', 'building', 'seems', 'quite', 'lovely', 'a', 'it', 'spire', 'upwards', 'toward', 'the', 'heaven', '.']"
Romanticism/sir-lawrence-alma-tadema/pleading-1876.jpg,love,"['The', 'man', 'laying', 'down', 'in', 'this', 'painting', 'feel', 'like', 'he', 'is', 'very', 'content', 'and', 'happy', 'just', 'to', 'look', 'at', 'the', 'woman', 'he', 'love', '!']"
Romanticism/n.c.-wyeth/and-when-they-came-to-the-sword-that-the-hand-held-king-arthur-took-it-up.jpg,love,"['I', 'love', 'the', 'reflection', 'in', 'the', 'water', '.', 'Also', 'the', 'swan', 'in', 'flight', '.', 'The', 'seriousness', 'of', 'the', 'men', 'make', 'me', 'curious', 'about', 'what', 'trouble', 'them']"
Impressionism/pierre-auguste-renoir/woman-with-a-parasol-1872.jpg,love,"['The', 'woman', 'is', 'quite', 'lovely', 'a', 'she', 'reclines', 'next', 'to', 'the', 'tree', '.']"
Realism/jean-francois-millet/pastures-in-normandy.jpg,love,"['The', 'field', 'is', 'quite', 'lovely', 'a', 'it', 'slowly', 'ascends', 'to', 'the', 'forest', 'line', 'above', '.']"
Impressionism/willard-metcalf/passing-summer.jpg,love,"['The', 'variety', 'of', 'color', 'are', 'quite', 'lovely', 'a', 'this', 'seems', 'like', 'the', 'beginning', 'of', 'a', 'fall', 'day', '.']"
