pic_ID,symbol_word,utterance_lemmas
Post_Impressionism/vincent-van-gogh/the-plough-and-the-harrow-after-millet-1890.jpg,desperation,"['It', 'feel', 'bleek', 'and', 'desolate', ',', 'make', 'me', 'feel', 'desperation', 'like', 'this', 'field', 'ha', 'been', 'abandoned', '.']"
Realism/vincent-van-gogh/man-with-his-head-in-his-hands-1882.jpg,desperation,"['The', 'man', 'look', 'like', 'he', ""'s"", 'cry', 'in', 'desperation']"
Impressionism/thomas-eakins/boy-reclining.jpg,desperation,"['The', 'darkness', 'and', 'nakedness', 'of', 'the', 'boy', 'give', 'off', 'a', 'sense', 'of', 'desperation']"
Post_Impressionism/william-scott/the-frying-pan-1946.jpg,hunger,"['The', 'pan', 'is', 'empty', ',', 'there', ""'s"", 'no', 'food', 'for', 'the', 'fork', ',', 'hunger', 'is', 'not', 'far', 'off', '.']"
Romanticism/gustave-dore/david-mourns-the-death-of-absalom.jpg,desperation,"['I', 'feel', 'sadness', 'because', 'of', 'the', 'dark', 'tone', 'and', 'the', 'body', 'language', 'of', 'the', 'people', 'in', 'the', 'drawing', 'suggest', 'mourning', 'and', 'desperation', '.']"
Expressionism/henri-matisse/interior-with-egyptian-curtain-1948.jpg,hunger,"['The', 'bright', 'color', 'make', 'me', 'think', 'of', 'a', 'happy', 'day', 'with', 'an', 'overflowing', 'fruit', 'bowl', 'representing', 'abundance', ',', 'lack', 'of', 'hunger', '.']"
Baroque/guido-reni/susanna-and-the-elders-1620.jpg,hunger,"['interpreting', 'this', 'piece', 'a', 'a', 'rape', 'picture', ',', 'the', 'hunger', 'into', 'in', 'the', 'men', 'eye', '.']"
Romanticism/gustave-dore/the-return-of-the-prodigal-son.jpg,hunger,"['The', 'drab', 'grey', 'of', 'the', 'picture', 'along', 'with', 'the', 'saying', 'of', 'hunger', 'make', 'me', 'feel', 'sad', 'about', 'this']"
Cubism/stanley-pinker/still-life-1957.jpg,hunger,"['The', 'realistic', 'image', 'of', 'the', 'color', 'of', 'the', 'fruit', 'and', 'fish', 'creates', 'hunger', 'interest', '.']"
Baroque/josefa-de-obidos/pears-and-marasca-cherries-in-a-basket.jpg,hunger,"['The', 'feast', 'on', 'the', 'table', 'is', 'ripe', ',', 'and', 'luscious', ',', 'exciting', 'hunger', '.']"
Post_Impressionism/maurice-denis/bretons.jpg,desperation,"['The', 'smeared', 'and', 'blurred', 'face', 'of', 'the', 'woman', 'give', 'this', 'an', 'air', 'of', 'desperation', '.']"
Romanticism/gustave-dore/st-louis-a-prisoner-in-egypt.jpg,desperation,"['the', 'dark', 'color', 'and', 'the', 'expression', 'on', 'the', 'man', ""'s"", 'face', 'show', 'the', 'total', 'desperation', 'of', 'his', 'situation']"
Rococo/william-hogarth/gin-lane-1751.jpg,hunger,"['Hunger', ',', 'anger', ',', 'hostility', ',', 'carelessness', ',', 'a', 'few', 'of', 'the', 'many', 'thing', 'going', 'on', 'in', 'this', 'sad', 'painting', 'which', 'is', 'captured', 'brilliantly', 'in', 'a', 'monochrome-toned', 'setting', '.', 'It', ""'s"", 'almost', 'a', 'if', 'it', ""'s"", 'the', 'end', 'of', 'the', 'world', 'and', 'everyone', 'is', 'either', 'going', 'for', 'it', 'or', 'just', 'getting', 'ready', 'to', 'die', '.']"
Abstract_Expressionism/richard-tuttle/consecutive-space-for-a-vertical-wall-1990.jpg,hunger,"['The', 'object', 'look', 'like', 'truffle', ',', 'creating', 'hunger', '.']"
Romanticism/gustave-dore/the-siege-of-ptolemais.jpg,desperation,"['This', 'black', 'and', 'white', 'scene', 'look', 'like', 'it', ""'s"", 'showing', 'violence', 'and', 'desperation', '.']"
Baroque/joshua-reynolds/the-calling-of-samuel.jpg,desperation,"['The', 'dark', 'color', 'and', 'serious', 'expression', 'give', 'a', 'sense', 'of', 'longing', 'and', 'desperation', 'to', 'the', 'figure', '.']"
